Date,Station,HI_1day_Actual,HI_1day_Model,HI_1day_PAGASA,Model_1day_RawError,PAGASA_1day_RawError,Model_1day_AbsError,PAGASA_1day_AbsError,HI_2day_Actual,HI_2day_Model,HI_2day_PAGASA,Model_2day_RawError,PAGASA_2day_RawError,Model_2day_AbsError,PAGASA_2day_AbsError
4/29/2023,Port Area,38.4,38.90087,39,-0.50087,-0.6,0.50087,0.6,42.9,38.963066,40,3.936934,2.9,3.936934,2.9
4/30/2023,Port Area,42.9,38.770252,40,4.129748,2.9,4.129748,2.9,39.8,38.923702,39,0.876298,0.8,0.876298,0.8
5/1/2023,Port Area,39.8,39.467896,40,0.332104,-0.2,0.332104,0.2,37.1,39.609604,39,-2.509604,-1.9,2.509604,1.9
5/2/2023,Port Area,37.1,39.225864,37,-2.125864,0.1,2.125864,0.1,38.1,39.472237,40,-1.372237,-1.9,1.372237,1.9
5/3/2023,Port Area,38.1,39.08396,38,-0.98396,0.1,0.98396,0.1,40.5,39.427204,39,1.072796,1.5,1.072796,1.5
5/4/2023,Port Area,40.5,38.762566,35,1.737434,5.5,1.737434,5.5,39.4,39.175896,36,0.224104,3.4,0.224104,3.4
5/5/2023,Port Area,39.4,39.267567,38,0.132433,1.4,0.132433,1.4,40.1,39.67848,37,0.42152,3.1,0.42152,3.1
5/6/2023,Port Area,40.1,39.55188,37,0.54812,3.1,0.54812,3.1,41.6,39.774063,36,1.825937,5.6,1.825937,5.6
5/7/2023,Port Area,41.6,40.57162,36,1.02838,5.6,1.02838,5.6,41.4,40.610676,36,0.789324,5.4,0.789324,5.4
5/8/2023,Port Area,41.4,40.588203,42,0.811797,-0.6,0.811797,0.6,40.2,40.903004,39,-0.703004,1.2,0.703004,1.2
5/9/2023,Port Area,40.2,40.511097,41,-0.311097,-0.8,0.311097,0.8,38.7,40.46567,40,-1.76567,-1.3,1.76567,1.3
5/10/2023,Port Area,38.7,40.38172,38,-1.68172,0.7,1.68172,0.7,38.8,40.256832,39,-1.456832,-0.2,1.456832,0.2
5/11/2023,Port Area,38.8,39.575382,39,-0.775382,-0.2,0.775382,0.2,39.4,40.18161,39,-0.78161,0.4,0.78161,0.4
5/12/2023,Port Area,39.4,39.66382,38,-0.26382,1.4,0.26382,1.4,38.7,39.71201,39,-1.01201,-0.3,1.01201,0.3
5/13/2023,Port Area,38.7,40.055252,36,-1.355252,2.7,1.355252,2.7,39.3,40.190025,36,-0.890025,3.3,0.890025,3.3
5/14/2023,Port Area,39.3,39.402084,39,-0.102084,0.3,0.102084,0.3,39.5,40.185917,39,-0.685917,0.5,0.685917,0.5
5/15/2023,Port Area,39.5,39.56001,39,-0.06001,0.5,0.06001,0.5,42.4,40.2526,40,2.1474,2.4,2.1474,2.4
5/16/2023,Port Area,42.4,39.59122,40,2.80878,2.4,2.80878,2.4,41.1,39.946594,39,1.153406,2.1,1.153406,2.1
5/17/2023,Port Area,41.1,40.765438,41,0.334562,0.1,0.334562,0.1,39.9,40.78863,41,-0.88863,-1.1,0.88863,1.1
5/18/2023,Port Area,39.9,40.47311,40,-0.57311,-0.1,0.57311,0.1,38.5,40.417915,40,-1.917915,-1.5,1.917915,1.5
5/19/2023,Port Area,38.5,39.26212,40,-0.76212,-1.5,0.76212,1.5,39.3,39.786182,39,-0.486182,0.3,0.486182,0.3
5/20/2023,Port Area,39.3,38.87709,38,0.42291,1.3,0.42291,1.3,41,39.598064,36,1.401936,5,1.401936,5
5/21/2023,Port Area,41,40.035984,39,0.964016,2,0.964016,2,40.5,40.02759,39,0.47241,1.5,0.47241,1.5
5/22/2023,Port Area,40.5,40.36693,40,0.13307,0.5,0.13307,0.5,40.7,40.243893,40,0.456107,0.7,0.456107,0.7
5/23/2023,Port Area,40.7,39.65668,39,1.04332,1.7,1.04332,1.7,40.8,39.731987,39,1.068013,1.8,1.068013,1.8
5/24/2023,Port Area,40.8,39.334236,40,1.465764,0.8,1.465764,0.8,39.8,39.88348,38,-0.08348,1.8,0.08348,1.8
5/25/2023,Port Area,39.8,40.098003,36,-0.298003,3.8,0.298003,3.8,39,40.46797,37,-1.46797,2,1.46797,2
5/26/2023,Port Area,39,39.446815,36,-0.446815,3,0.446815,3,41,39.908302,37,1.091698,4,1.091698,4
5/27/2023,Port Area,41,39.2175,38,1.7825,3,1.7825,3,43.6,39.367607,39,4.232393,4.6,4.232393,4.6
5/28/2023,Port Area,43.6,39.51757,40,4.08243,3.6,4.08243,3.6,39.1,39.914764,41,-0.814764,-1.9,0.814764,1.9
5/29/2023,Port Area,39.1,40.351,41,-1.251,-1.9,1.251,1.9,41.4,40.366886,39,1.033114,2.4,1.033114,2.4
5/30/2023,Port Area,41.4,39.727165,37,1.672835,4.4,1.672835,4.4,40.7,39.990303,34,0.709697,6.7,0.709697,6.7
5/31/2023,Port Area,40.7,39.846134,39,0.853866,1.7,0.853866,1.7,38.7,39.9889,36,-1.2889,2.7,1.2889,2.7
3/1/2023,Puerto Princesa,38.7,37.21702,30,1.48298,8.7,1.48298,8.7,33.9,36.91848,30,-3.01848,3.9,3.01848,3.9
3/2/2023,Puerto Princesa,33.9,37.26723,30,-3.36723,3.9,3.36723,3.9,34.6,37.188923,30,-2.588923,4.6,2.588923,4.6
3/3/2023,Puerto Princesa,34.6,34.02074,30,0.57926,4.6,0.57926,4.6,36.4,35.28307,30,1.11693,6.4,1.11693,6.4
3/4/2023,Puerto Princesa,36.4,34.37739,30,2.02261,6.4,2.02261,6.4,35,35.08296,30,-0.08296,5,0.08296,5
3/5/2023,Puerto Princesa,35,35.99998,29,-0.99998,6,0.99998,6,35.4,36.511192,29,-1.111192,6.4,1.111192,6.4
3/6/2023,Puerto Princesa,35.4,35.38565,29,0.01435,6.4,0.01435,6.4,36.3,35.85301,29,0.44699,7.3,0.44699,7.3
3/7/2023,Puerto Princesa,36.3,36.004307,29,0.295693,7.3,0.295693,7.3,35.8,36.3959,29,-0.5959,6.8,0.5959,6.8
3/8/2023,Puerto Princesa,35.8,35.80747,29,-0.00747,6.8,0.00747,6.8,34.6,36.33088,29,-1.73088,5.6,1.73088,5.6
3/9/2023,Puerto Princesa,34.6,35.82432,29,-1.22432,5.6,1.22432,5.6,34.9,36.35231,30,-1.45231,4.9,1.45231,4.9
3/10/2023,Puerto Princesa,34.9,34.916954,29,-0.016954,5.9,0.016954,5.9,33.9,35.504738,29,-1.604738,4.9,1.604738,4.9
3/11/2023,Puerto Princesa,33.9,35.221996,29,-1.321996,4.9,1.321996,4.9,34.1,35.823265,29,-1.723265,5.1,1.723265,5.1
3/12/2023,Puerto Princesa,34.1,34.499508,29,-0.399508,5.1,0.399508,5.1,34.2,35.087616,29,-0.887616,5.2,0.887616,5.2
3/13/2023,Puerto Princesa,34.2,34.671757,28,-0.471757,6.2,0.471757,6.2,36.2,35.235817,28,0.964183,8.2,0.964183,8.2
3/14/2023,Puerto Princesa,36.2,34.664093,29,1.535907,7.2,1.535907,7.2,36.7,35.26583,29,1.43417,7.7,1.43417,7.7
3/15/2023,Puerto Princesa,36.7,36.511253,30,0.188747,6.7,0.188747,6.7,37.2,36.605907,30,0.594093,7.2,0.594093,7.2
3/16/2023,Puerto Princesa,37.2,36.85486,29,0.34514,8.2,0.34514,8.2,38,36.803806,29,1.196194,9,1.196194,9
3/17/2023,Puerto Princesa,38,37.0449,30,0.9551,8,0.9551,8,38,37.0775,31,0.9225,7,0.9225,7
3/18/2023,Puerto Princesa,38,37.66147,30,0.33853,8,0.33853,8,38.1,37.34719,30,0.75281,8.1,0.75281,8.1
3/19/2023,Puerto Princesa,38.1,37.330227,30,0.769773,8.1,0.769773,8.1,37.1,37.061333,29,0.038667,8.1,0.038667,8.1
3/20/2023,Puerto Princesa,37.1,36.92635,29,0.17365,8.1,0.17365,8.1,34.3,36.81236,29,-2.51236,5.3,2.51236,5.3
3/21/2023,Puerto Princesa,34.3,36.889626,28,-2.589626,6.3,2.589626,6.3,35.4,36.880505,28,-1.480505,7.4,1.480505,7.4
3/22/2023,Puerto Princesa,35.4,36.150795,30,-0.750795,5.4,0.750795,5.4,38.7,36.167526,31,2.532474,7.7,2.532474,7.7
3/23/2023,Puerto Princesa,38.7,36.103756,32,2.596244,6.7,2.596244,6.7,39,36.342903,33,2.657097,6,2.657097,6
3/24/2023,Puerto Princesa,39,37.95264,33,1.04736,6,1.04736,6,40.4,37.78596,33,2.61404,7.4,2.61404,7.4
3/25/2023,Puerto Princesa,40.4,38.36355,32,2.03645,8.4,2.03645,8.4,39.5,38.142017,31,1.357983,8.5,1.357983,8.5
3/26/2023,Puerto Princesa,39.5,38.91214,32,0.58786,7.5,0.58786,7.5,38.8,38.60079,32,0.19921,6.8,0.19921,6.8
3/27/2023,Puerto Princesa,38.8,38.725758,32,0.074242,6.8,0.074242,6.8,37.6,38.312584,32,-0.712584,5.6,0.712584,5.6
3/28/2023,Puerto Princesa,37.6,38.390476,32,-0.790476,5.6,0.790476,5.6,38.7,38.070995,33,0.629005,5.7,0.629005,5.7
3/29/2023,Puerto Princesa,38.7,37.917507,33,0.782493,5.7,0.782493,5.7,38.1,38.05127,34,0.04873,4.1,0.04873,4.1
3/30/2023,Puerto Princesa,38.1,38.25828,32,-0.15828,6.1,0.15828,6.1,39.7,38.47645,33,1.22355,6.7,1.22355,6.7
3/31/2023,Puerto Princesa,39.7,38.60845,32,1.09155,7.7,1.09155,7.7,37.8,38.232956,33,-0.432956,4.8,0.432956,4.8
4/1/2023,Puerto Princesa,37.8,38.88747,32,-1.08747,5.8,1.08747,5.8,38,38.618298,32,-0.618298,6,0.618298,6
4/2/2023,Puerto Princesa,38,38.171562,31,-0.171562,7,0.171562,7,37.8,38.195534,33,-0.395534,4.8,0.395534,4.8
4/3/2023,Puerto Princesa,37.8,38.48766,31,-0.68766,6.8,0.68766,6.8,39.1,38.533554,33,0.566446,6.1,0.566446,6.1
4/4/2023,Puerto Princesa,39.1,38.423096,32,0.676904,7.1,0.676904,7.1,36.9,38.83077,31,-1.93077,5.9,1.93077,5.9
4/5/2023,Puerto Princesa,36.9,38.797974,31,-1.897974,5.9,1.897974,5.9,35.3,38.912086,31,-3.612086,4.3,3.612086,4.3
4/6/2023,Puerto Princesa,35.3,38.09207,32,-2.79207,3.3,2.79207,3.3,40.5,38.435318,32,2.064682,8.5,2.064682,8.5
4/7/2023,Puerto Princesa,40.5,37.36163,33,3.13837,7.5,3.13837,7.5,37.2,37.435173,33,-0.235173,4.2,0.235173,4.2
4/8/2023,Puerto Princesa,37.2,38.98285,34,-1.78285,3.2,1.78285,3.2,38.6,38.71314,35,-0.11314,3.6,0.11314,3.6
4/9/2023,Puerto Princesa,38.6,38.1157,32,0.4843,6.6,0.4843,6.6,38.1,38.481018,33,-0.381018,5.1,0.381018,5.1
4/10/2023,Puerto Princesa,38.1,38.632996,32,-0.532996,6.1,0.532996,6.1,37.2,38.886795,32,-1.686795,5.2,1.686795,5.2
4/11/2023,Puerto Princesa,37.2,38.56501,33,-1.36501,4.2,1.36501,4.2,38,38.571285,36,-0.571285,2,0.571285,2
4/12/2023,Puerto Princesa,38,38.00832,32,-0.00832,6,0.00832,6,37.2,38.54656,33,-1.34656,4.2,1.34656,4.2
4/13/2023,Puerto Princesa,37.2,38.245193,32,-1.045193,5.2,1.045193,5.2,39.1,38.32779,33,0.77221,6.1,0.77221,6.1
4/14/2023,Puerto Princesa,39.1,38.173565,33,0.926435,6.1,0.926435,6.1,38.8,38.093647,33,0.706353,5.8,0.706353,5.8
4/15/2023,Puerto Princesa,38.8,38.828983,34,-0.028983,4.8,0.028983,4.8,39.3,38.98921,36,0.31079,3.3,0.31079,3.3
4/16/2023,Puerto Princesa,39.3,38.866302,34,0.433698,5.3,0.433698,5.3,39.3,38.93666,35,0.36334,4.3,0.36334,4.3
4/17/2023,Puerto Princesa,39.3,39.26039,35,0.03961,4.3,0.03961,4.3,41,39.107147,38,1.892853,3,1.892853,3
4/18/2023,Puerto Princesa,41,39.649246,34,1.350754,7,1.350754,7,41.2,39.3049,36,1.8951,5.2,1.8951,5.2
4/19/2023,Puerto Princesa,41.2,40.39239,35,0.80761,6.2,0.80761,6.2,40.5,39.87203,38,0.62797,2.5,0.62797,2.5
4/20/2023,Puerto Princesa,40.5,40.14955,35,0.35045,5.5,0.35045,5.5,41.1,40.195274,37,0.904726,4.1,0.904726,4.1
4/21/2023,Puerto Princesa,41.1,40.31709,35,0.78291,6.1,0.78291,6.1,41.4,40.17655,36,1.22345,5.4,1.22345,5.4
4/22/2023,Puerto Princesa,41.4,40.770336,35,0.629664,6.4,0.629664,6.4,41,40.73877,35,0.26123,6,0.26123,6
4/23/2023,Puerto Princesa,41,40.80522,35,0.19478,6,0.19478,6,40,40.512775,35,-0.512775,5,0.512775,5
4/24/2023,Puerto Princesa,40,40.579033,34,-0.579033,6,0.579033,6,40.8,40.393288,34,0.406712,6.8,0.406712,6.8
4/25/2023,Puerto Princesa,40.8,39.99272,37,0.80728,3.8,0.80728,3.8,42.1,39.9155,38,2.1845,4.1,2.1845,4.1
4/26/2023,Puerto Princesa,42.1,40.86326,40,1.23674,2.1,1.23674,2.1,43.2,40.602013,42,2.597987,1.2,2.597987,1.2
4/27/2023,Puerto Princesa,43.2,41.359566,41,1.840434,2.2,1.840434,2.2,41.2,41.031498,41,0.168502,0.2,0.168502,0.2
4/28/2023,Puerto Princesa,41.2,41.238308,43,-0.038308,-1.8,0.038308,1.8,34.9,40.76725,43,-5.86725,-8.1,5.86725,8.1
4/29/2023,Puerto Princesa,34.9,40.10603,41,-5.20603,-6.1,5.20603,6.1,35.5,40.3703,41,-4.8703,-5.5,4.8703,5.5
4/30/2023,Puerto Princesa,35.5,38.15583,35,-2.65583,0.5,2.65583,0.5,40.4,39.15265,34,1.24735,6.4,1.24735,6.4
5/1/2023,Puerto Princesa,40.4,38.877266,35,1.522734,5.4,1.522734,5.4,42.6,39.346947,34,3.253053,8.6,3.253053,8.6
5/2/2023,Puerto Princesa,42.6,40.114906,39,2.485094,3.6,2.485094,3.6,37.2,40.368484,41,-3.168484,-3.8,3.168484,3.8
5/3/2023,Puerto Princesa,37.2,40.37631,39,-3.17631,-1.8,3.17631,1.8,31.6,40.786125,36,-9.186125,-4.4,9.186125,4.4
5/4/2023,Puerto Princesa,31.6,38.4356,39,-6.8356,-7.4,6.8356,7.4,32.7,38.784374,41,-6.084374,-8.3,6.084374,8.3
5/5/2023,Puerto Princesa,32.7,36.890987,33,-4.190987,-0.3,4.190987,0.3,37.8,37.919167,33,-0.119167,4.8,0.119167,4.8
5/6/2023,Puerto Princesa,37.8,35.840527,34,1.959473,3.8,1.959473,3.8,38.1,37.75575,34,0.34425,4.1,0.34425,4.1
5/7/2023,Puerto Princesa,38.1,38.43615,35,-0.33615,3.1,0.33615,3.1,38.5,39.020477,35,-0.520477,3.5,0.520477,3.5
5/8/2023,Puerto Princesa,38.5,38.738277,36,-0.238277,2.5,0.238277,2.5,40.3,39.15186,36,1.14814,4.3,1.14814,4.3
5/9/2023,Puerto Princesa,40.3,39.387444,39,0.912556,1.3,0.912556,1.3,42.2,39.426945,40,2.773055,2.2,2.773055,2.2
5/10/2023,Puerto Princesa,42.2,40.251728,38,1.948272,4.2,1.948272,4.2,39.7,39.896893,39,-0.196893,0.7,0.196893,0.7
5/11/2023,Puerto Princesa,39.7,41.00843,42,-1.30843,-2.3,1.30843,2.3,41.6,40.465855,43,1.134145,-1.4,1.134145,1.4
5/12/2023,Puerto Princesa,41.6,40.17925,42,1.42075,-0.4,1.42075,0.4,40.5,39.73693,41,0.76307,-0.5,0.76307,0.5
5/13/2023,Puerto Princesa,40.5,40.729607,35,-0.229607,5.5,0.229607,5.5,40.7,40.231796,35,0.468204,5.7,0.468204,5.7
5/14/2023,Puerto Princesa,40.7,39.699135,41,1.000865,-0.3,1.000865,0.3,40.3,40.215843,41,0.084157,-0.7,0.084157,0.7
5/15/2023,Puerto Princesa,40.3,39.785545,42,0.514455,-1.7,0.514455,1.7,39.2,39.829998,40,-0.629998,-0.8,0.629998,0.8
5/16/2023,Puerto Princesa,39.2,40.14711,42,-0.94711,-2.8,0.94711,2.8,40.2,40.284607,41,-0.084607,-0.8,0.084607,0.8
5/17/2023,Puerto Princesa,40.2,39.665375,41,0.534625,-0.8,0.534625,0.8,37.9,39.61098,42,-1.71098,-4.1,1.71098,4.1
5/18/2023,Puerto Princesa,37.9,40.31843,42,-2.41843,-4.1,2.41843,4.1,35.1,40.06135,40,-4.96135,-4.9,4.96135,4.9
5/19/2023,Puerto Princesa,35.1,38.753586,41,-3.653586,-5.9,3.653586,5.9,38.9,39.110046,40,-0.210046,-1.1,0.210046,1.1
5/20/2023,Puerto Princesa,38.9,37.685097,36,1.214903,2.9,1.214903,2.9,39.5,38.77013,37,0.72987,2.5,0.72987,2.5
5/21/2023,Puerto Princesa,39.5,38.944275,38,0.555725,1.5,0.555725,1.5,39.3,38.946102,37,0.353898,2.3,0.353898,2.3
5/22/2023,Puerto Princesa,39.3,39.07231,41,0.22769,-1.7,0.22769,1.7,37.1,39.1653,39,-2.0653,-1.9,2.0653,1.9
5/23/2023,Puerto Princesa,37.1,39.328926,40,-2.228926,-2.9,2.228926,2.9,37.2,39.392593,40,-2.192593,-2.8,2.192593,2.8
5/24/2023,Puerto Princesa,37.2,37.974228,39,-0.774228,-1.8,0.774228,1.8,37.7,38.335083,40,-0.635083,-2.3,0.635083,2.3
5/25/2023,Puerto Princesa,37.7,38.147137,39,-0.447137,-1.3,0.447137,1.3,36.6,38.735104,39,-2.135104,-2.4,2.135104,2.4
5/26/2023,Puerto Princesa,36.6,38.35906,38,-1.75906,-1.4,1.75906,1.4,38.1,38.92439,39,-0.82439,-0.9,0.82439,0.9
5/27/2023,Puerto Princesa,38.1,37.987606,39,0.112394,-0.9,0.112394,0.9,39.2,38.469982,39,0.730018,0.2,0.730018,0.2
5/28/2023,Puerto Princesa,39.2,39.23851,40,-0.03851,-0.8,0.03851,0.8,40.7,38.941353,40,1.758647,0.7,1.758647,0.7
5/29/2023,Puerto Princesa,40.7,39.12614,39,1.57386,1.7,1.57386,1.7,39.4,39.20607,40,0.19393,-0.6,0.19393,0.6
5/30/2023,Puerto Princesa,39.4,39.958714,40,-0.558714,-0.6,0.558714,0.6,39.2,39.625374,39,-0.425374,0.2,0.425374,0.2
5/31/2023,Puerto Princesa,39.2,38.649914,39,0.550086,0.2,0.550086,0.2,39.3,38.91381,39,0.38619,0.3,0.38619,0.3
3/1/2023,San Jose,37.2,38.83359,28,-1.63359,9.2,1.63359,9.2,35.7,38.93472,27,-3.23472,8.7,3.23472,8.7
3/2/2023,San Jose,35.7,37.115227,28,-1.415227,7.7,1.415227,7.7,33.9,37.68676,29,-3.78676,4.9,3.78676,4.9
3/3/2023,San Jose,33.9,36.880657,29,-2.980657,4.9,2.980657,4.9,41,37.55328,31,3.44672,10,3.44672,10
3/4/2023,San Jose,41,36.75887,25,4.24113,16,4.24113,16,34.8,37.108948,26,-2.308948,8.8,2.308948,8.8
3/5/2023,San Jose,34.8,38.850666,27,-4.050666,7.8,4.050666,7.8,34.9,38.59754,27,-3.69754,7.9,3.69754,7.9
3/6/2023,San Jose,34.9,36.99529,28,-2.09529,6.9,2.09529,6.9,36.4,37.53688,28,-1.13688,8.4,1.13688,8.4
3/7/2023,San Jose,36.4,38.0393,29,-1.6393,7.4,1.6393,7.4,34.5,38.125374,29,-3.625374,5.5,3.625374,5.5
3/8/2023,San Jose,34.5,38.393772,29,-3.893772,5.5,3.893772,5.5,37.5,38.29325,29,-0.79325,8.5,0.79325,8.5
3/9/2023,San Jose,37.5,37.185783,27,0.314217,10.5,0.314217,10.5,35.3,37.886703,27,-2.586703,8.3,2.586703,8.3
3/10/2023,San Jose,35.3,37.540314,28,-2.240314,7.3,2.240314,7.3,34.5,37.56853,28,-3.06853,6.5,3.06853,6.5
3/11/2023,San Jose,34.5,36.649784,29,-2.149784,5.5,2.149784,5.5,34.1,37.67741,29,-3.57741,5.1,3.57741,5.1
3/12/2023,San Jose,34.1,36.741035,29,-2.641035,5.1,2.641035,5.1,40.3,37.540325,29,2.759675,11.3,2.759675,11.3
3/13/2023,San Jose,40.3,36.577404,29,3.722596,11.3,3.722596,11.3,37.7,36.985744,30,0.714256,7.7,0.714256,7.7
3/14/2023,San Jose,37.7,38.90241,31,-1.20241,6.7,1.20241,6.7,43,38.789352,31,4.210648,12,4.210648,12
3/15/2023,San Jose,43,38.307827,32,4.692173,11,4.692173,11,46.4,38.318592,32,8.081408,14.4,8.081408,14.4
3/16/2023,San Jose,46.4,40.750637,31,5.649363,15.4,5.649363,15.4,39.9,40.19912,31,-0.29912,8.9,0.29912,8.9
3/17/2023,San Jose,39.9,42.022644,32,-2.122644,7.9,2.122644,7.9,43.3,40.66198,32,2.63802,11.3,2.63802,11.3
3/18/2023,San Jose,43.3,39.860886,31,3.439114,12.3,3.439114,12.3,36.9,39.67804,30,-2.77804,6.9,2.77804,6.9
3/19/2023,San Jose,36.9,41.0267,29,-4.1267,7.9,4.1267,7.9,37.2,40.50204,30,-3.30204,7.2,3.30204,7.2
3/20/2023,San Jose,37.2,38.306458,30,-1.106458,7.2,1.106458,7.2,37.6,38.562843,30,-0.962843,7.6,0.962843,7.6
3/21/2023,San Jose,37.6,38.070435,33,-0.470435,4.6,0.470435,4.6,38.5,37.957916,34,0.542084,4.5,0.542084,4.5
3/22/2023,San Jose,38.5,39.444897,33,-0.944897,5.5,0.944897,5.5,45.6,39.238586,37,6.361414,8.6,6.361414,8.6
3/23/2023,San Jose,45.6,40.432587,35,5.167413,10.6,5.167413,10.6,47.3,40.24725,35,7.05275,12.3,7.05275,12.3
3/24/2023,San Jose,47.3,42.647198,35,4.652802,12.3,4.652802,12.3,42.4,41.732513,40,0.667487,2.4,0.667487,2.4
3/25/2023,San Jose,42.4,42.08073,34,0.31927,8.4,0.31927,8.4,39.6,41.525986,33,-1.925986,6.6,1.925986,6.6
3/26/2023,San Jose,39.6,41.73295,33,-2.13295,6.6,2.13295,6.6,38,41.162743,35,-3.162743,3,3.162743,3
3/27/2023,San Jose,38,40.25932,33,-2.25932,5,2.25932,5,37.2,40.155304,33,-2.955304,4.2,2.955304,4.2
3/28/2023,San Jose,37.2,40.343056,32,-3.143056,5.2,3.143056,5.2,38.5,40.373688,31,-1.873688,7.5,1.873688,7.5
3/29/2023,San Jose,38.5,39.511833,33,-1.011833,5.5,1.011833,5.5,41.1,39.862656,33,1.237344,8.1,1.237344,8.1
3/30/2023,San Jose,41.1,39.891865,34,1.208135,7.1,1.208135,7.1,41.5,39.94139,35,1.55861,6.5,1.55861,6.5
3/31/2023,San Jose,41.5,40.01194,34,1.48806,7.5,1.48806,7.5,40.2,40.339924,38,-0.139924,2.2,0.139924,2.2
4/1/2023,San Jose,40.2,41.676422,34,-1.476422,6.2,1.476422,6.2,39.3,41.415913,37,-2.115913,2.3,2.115913,2.3
4/2/2023,San Jose,39.3,40.589603,33,-1.289603,6.3,1.289603,6.3,37.4,40.785812,35,-3.385812,2.4,3.385812,2.4
4/3/2023,San Jose,37.4,40.66233,32,-3.26233,5.4,3.26233,5.4,38.2,40.850822,31,-2.650822,7.2,2.650822,7.2
4/4/2023,San Jose,38.2,40.31582,30,-2.11582,8.2,2.11582,8.2,35.9,40.953224,31,-5.053224,4.9,5.053224,4.9
4/5/2023,San Jose,35.9,40.22879,31,-4.32879,4.9,4.32879,4.9,39.5,40.61279,32,-1.11279,7.5,1.11279,7.5
4/6/2023,San Jose,39.5,39.457455,31,0.042545,8.5,0.042545,8.5,38.9,40.560738,32,-1.660738,6.9,1.660738,6.9
4/7/2023,San Jose,38.9,40.18631,32,-1.28631,6.9,1.28631,6.9,40.5,40.353947,34,0.146053,6.5,0.146053,6.5
4/8/2023,San Jose,40.5,40.10819,31,0.39181,9.5,0.39181,9.5,38.8,40.39812,31,-1.59812,7.8,1.59812,7.8
4/9/2023,San Jose,38.8,41.12405,32,-2.32405,6.8,2.32405,6.8,38.5,40.894344,32,-2.394344,6.5,2.394344,6.5
4/10/2023,San Jose,38.5,39.67234,31,-1.17234,7.5,1.17234,7.5,35.8,40.113907,31,-4.313907,4.8,4.313907,4.8
4/11/2023,San Jose,35.8,40.34309,28,-4.54309,7.8,4.54309,7.8,27.9,40.160763,28,-12.260763,-0.1,12.260763,0.1
4/12/2023,San Jose,27.9,37.483826,35,-9.583826,-7.1,9.583826,7.1,37.6,38.78791,34,-1.18791,3.6,1.18791,3.6
4/13/2023,San Jose,37.6,36.626835,35,0.973165,2.6,0.973165,2.6,40.8,38.563858,37,2.236142,3.8,2.236142,3.8
4/14/2023,San Jose,40.8,39.983097,36,0.816903,4.8,0.816903,4.8,40.8,39.030716,36,1.769284,4.8,1.769284,4.8
4/15/2023,San Jose,40.8,40.026882,35,0.773118,5.8,0.773118,5.8,41.2,40.006443,37,1.193557,4.2,1.193557,4.2
4/16/2023,San Jose,41.2,39.959255,36,1.240745,5.2,1.240745,5.2,41,40.323082,37,0.676918,4,0.676918,4
4/17/2023,San Jose,41,40.549446,36,0.450554,5,0.450554,5,41.6,40.961037,36,0.638963,5.6,0.638963,5.6
4/18/2023,San Jose,41.6,41.55559,36,0.04441,5.6,0.04441,5.6,42,41.63727,36,0.36273,6,0.36273,6
4/19/2023,San Jose,42,40.725105,38,1.274895,4,1.274895,4,45.2,40.964527,37,4.235473,8.2,4.235473,8.2
4/20/2023,San Jose,45.2,41.808067,37,3.391933,8.2,3.391933,8.2,42.8,42.31367,37,0.48633,5.8,0.48633,5.8
4/21/2023,San Jose,42.8,42.91902,37,-0.11902,5.8,0.11902,5.8,43,42.806717,38,0.193283,5,0.193283,5
4/22/2023,San Jose,43,42.849995,37,0.150005,6,0.150005,6,42.1,42.606583,42,-0.506583,0.1,0.506583,0.1
4/23/2023,San Jose,42.1,43.105354,35,-1.005354,7.1,1.005354,7.1,43.2,42.548626,34,0.651374,9.2,0.651374,9.2
4/24/2023,San Jose,43.2,42.068348,33,1.131652,10.2,1.131652,10.2,38.4,42.19349,36,-3.79349,2.4,3.79349,2.4
4/25/2023,San Jose,38.4,42.39634,36,-3.99634,2.4,3.99634,2.4,39.5,42.803444,39,-3.303444,0.5,3.303444,0.5
4/26/2023,San Jose,39.5,41.649345,38,-2.149345,1.5,2.149345,1.5,42.6,41.848175,41,0.751825,1.6,0.751825,1.6
4/27/2023,San Jose,42.6,42.267216,40,0.332784,2.6,0.332784,2.6,41.5,42.163036,39,-0.663036,2.5,0.663036,2.5
4/28/2023,San Jose,41.5,42.504395,40,-1.004395,1.5,1.004395,1.5,42.9,43.002342,39,-0.102342,3.9,0.102342,3.9
4/29/2023,San Jose,42.9,42.60249,40,0.29751,2.9,0.29751,2.9,41.2,42.471355,39,-1.271355,2.2,1.271355,2.2
4/30/2023,San Jose,41.2,42.68389,38,-1.48389,3.2,1.48389,3.2,43.6,43.1702,41,0.4298,2.6,0.4298,2.6
5/1/2023,San Jose,43.6,43.31376,38,0.28624,5.6,0.28624,5.6,39.4,43.137207,41,-3.737207,-1.6,3.737207,1.6
5/2/2023,San Jose,39.4,42.95527,41,-3.55527,-1.6,3.55527,1.6,39.7,43.219757,42,-3.519757,-2.3,3.519757,2.3
5/3/2023,San Jose,39.7,41.950413,41,-2.250413,-1.3,2.250413,1.3,43,42.148018,42,0.851982,1,0.851982,1
5/4/2023,San Jose,43,41.582043,40,1.417957,3,1.417957,3,39.6,41.92238,40,-2.32238,-0.4,2.32238,0.4
5/5/2023,San Jose,39.6,42.760498,42,-3.160498,-2.4,3.160498,2.4,42.4,42.986504,41,-0.586504,1.4,0.586504,1.4
5/6/2023,San Jose,42.4,41.93969,43,0.46031,-0.6,0.46031,0.6,42,41.71892,42,0.28108,0,0.28108,0
